Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Guinea-Bissau,GNB,GDP (constant LCU),NY.GDP.MKTP.KN,501140084769.54,..
Guinea-Bissau,GNB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3372009139.67658,..
Guinea-Bissau,GNB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.23400020599365,4.25099992752075
Guinea-Bissau,GNB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.8970000743866,3.90599989891052
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.05700016021729,4.07000017166138
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1874309,..
Guinea-Bissau,GNB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,68.7091177556294,..
Guinea-Bissau,GNB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Guinea-Bissau,GNB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.82371633615269,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,3878662620.77146,..
Guyana,GUY,GDP (constant LCU),NY.GDP.MKTP.KN,470087500000,..
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6731168974.30576,..
Guyana,GUY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.7320003509521,15.7749996185303
Guyana,GUY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.1660003662109,10.246000289917
Guyana,GUY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.1510000228882,12.2189998626709
Guyana,GUY,"Population, total",SP.POP.TOTL,779004,..
Guyana,GUY,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Guyana,GUY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.88842,..
Guyana,GUY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.45027124309697,..
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,9658721168.86849,..
Haiti,HTI,GDP (constant LCU),NY.GDP.MKTP.KN,16277000900,..
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20762715967.6003,..
Haiti,HTI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.3449993133545,16.2310009002686
Haiti,HTI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.951000213623,10.9700002670288
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.5260000228882,13.4840002059937
Haiti,HTI,"Population, total",SP.POP.TOTL,11123176,..
Haiti,HTI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,42.8834760823847,..
Haiti,HTI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.78047,..
Haiti,HTI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.94940384843253,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,23969890430.7882,..
Honduras,HND,GDP (constant LCU),NY.GDP.MKTP.KN,214704600000,..
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,49267902237.2894,..
Honduras,HND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.29199981689453,5.32499980926514
Honduras,HND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.37299990653992,3.40400004386902
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.07600021362305,4.10900020599365
Honduras,HND,"Population, total",SP.POP.TOTL,9587522,..
Honduras,HND,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.8998555376855,..
Honduras,HND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.0812,..
Honduras,HND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.69061765907812,..
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,362682018243.286,..
"Hong Kong SAR, China",HKG,GDP (constant LCU),NY.GDP.MKTP.KN,2742787000000,..
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,481308997264.007,..
"Hong Kong SAR, China",HKG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.51799988746643,2.5
"Hong Kong SAR, China",HKG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.02999997138977,3.01500010490417
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.77800011634827,2.75999999046326
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7451000,..
"Hong Kong SAR, China",HKG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,99.7032210441551,..
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.32259,..
"Hong Kong SAR, China",HKG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.8750483265122,..
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,157882912778.254,..
Hungary,HUN,GDP (constant LCU),NY.GDP.MKTP.KN,38976483161400,..
Hungary,HUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,303833662366.9,..
Hungary,HUN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.02099990844727,3.75500011444092
Hungary,HUN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.36299991607666,3.21900010108948
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.66300010681152,3.46399998664856
Hungary,HUN,"Population, total",SP.POP.TOTL,9768785,..
Hungary,HUN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.2434030604325,..
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Hungary,HUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.1577253832321,..
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,25878475760.1131,..
Iceland,ISL,GDP (constant LCU),NY.GDP.MKTP.KN,2687785095001.15,..
Iceland,ISL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20260872413.3468,..
Iceland,ISL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.81100010871887,2.9300000667572
Iceland,ISL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.01300001144409,2.96799993515015
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.91799998283386,2.95000004768372
Iceland,ISL,"Population, total",SP.POP.TOTL,353574,..
Iceland,ISL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.7950925565689,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2718732231257.57,..
India,IND,GDP (constant LCU),NY.GDP.MKTP.KN,140775860515400,..
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10500208396732.1,..
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.55900001525879,3.56900000572205
India,IND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.26600003242493,2.26500010490417
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.55100011825562,2.55100011825562
India,IND,"Population, total",SP.POP.TOTL,1352617328,..
India,IND,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.19464475222521,..
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
India,IND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.17995564947149,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1042173300625.55,..
Indonesia,IDN,GDP (constant LCU),NY.GDP.MKTP.KN,1.04253163E+16,..
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3500935829418.65,..
Indonesia,IDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.14200019836426,4.23699998855591
Indonesia,IDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.40000009536743,4.46299982070923
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.30000019073486,4.375
Indonesia,IDN,"Population, total",SP.POP.TOTL,267663435,..
Indonesia,IDN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,7.10196276396912,..
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.85716561272863,..
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,..,..
"Iran, Islamic Rep.",IRN,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.0709991455078,20.1280002593994
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.1000003814697,10.0979995727539
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.9949998855591,11.9919996261597
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,81800269,..
"Iran, Islamic Rep.",IRN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,14.5200207649286,..
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.95536,..
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.18457380562499,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,224228010477.889,..
Iraq,IRQ,GDP (constant LCU),NY.GDP.MKTP.KN,201667198370032,..
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,670122635724.908,..
Iraq,IRQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.2709999084473,12.3819999694824
Iraq,IRQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.19199991226196,7.14099979400635
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.92799997329712,7.90500020980835
Iraq,IRQ,"Population, total",SP.POP.TOTL,38433600,..
Iraq,IRQ,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.1499973546547,..
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.32359966279505,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,382487490532.479,..
Ireland,IRL,GDP (constant LCU),NY.GDP.MKTP.KN,318772147200,..
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,403828175285.637,..
Ireland,IRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.48400020599365,5.07000017166138
Ireland,IRL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.86499977111816,5.46299982070923
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.69099998474121,5.28399991989136
Ireland,IRL,"Population, total",SP.POP.TOTL,4853506,..
Ireland,IRL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,39.1859645918407,..
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.8658017012923,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,..,..
Isle of Man,IMN,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Isle of Man,IMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
Isle of Man,IMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Isle of Man,IMN,"Population, total",SP.POP.TOTL,84077,..
Isle of Man,IMN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Isle of Man,IMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,370587977153.583,..
Israel,ISR,GDP (constant LCU),NY.GDP.MKTP.KN,1297912110500,..
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,354633919327.052,..
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.96199989318848,3.94899988174438
Israel,ISR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.93899989128113,3.91499996185303
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.95000004768372,3.93099999427795
Israel,ISR,"Population, total",SP.POP.TOTL,8883800,..
Israel,ISR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,48.853406055616,..
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.9769860249625,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2083864259622.65,..
Italy,ITA,GDP (constant LCU),NY.GDP.MKTP.KN,1718515200000,..
Italy,ITA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2527866331416.53,..
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.2180004119873,9.95499992370605
Italy,ITA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.46399974822998,8.67199993133545
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.2049999237061,9.21500015258789
Italy,ITA,"Population, total",SP.POP.TOTL,60431283,..
Italy,ITA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,9.88970527517275,..
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Italy,ITA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.7516796025077,..
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15713908816.1463,..
Jamaica,JAM,GDP (constant LCU),NY.GDP.MKTP.KN,892472000000,..
Jamaica,JAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,27372406645.9082,..
Jamaica,JAM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.2589998245239,12.5369997024536
Jamaica,JAM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.08300018310547,6.98799991607666
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.44499969482422,9.52400016784668
Jamaica,JAM,"Population, total",SP.POP.TOTL,2934855,..
Jamaica,JAM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,36.0526723261591,..
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.40731,..
Jamaica,JAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.79664255070196,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4971323079771.87,..
Japan,JPN,GDP (constant LCU),NY.GDP.MKTP.KN,549162351436400,..
Japan,JPN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5415123908442.26,..
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.31100010871887,2.33699989318848
Japan,JPN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.54800009727478,2.46000003814697
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.4449999332428,2.40599989891052
Japan,JPN,"Population, total",SP.POP.TOTL,126529100,..
Japan,JPN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.3223008102939,..
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Japan,JPN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,27.576369910355,..
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,42231295774.6479,..
Jordan,JOR,GDP (constant LCU),NY.GDP.MKTP.KN,28969800000,..
Jordan,JOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,94372078341.1288,..
Jordan,JOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.9599990844727,22.9220008850098
Jordan,JOR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.3100004196167,13.210000038147
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.0249996185303,14.9449996948242
Jordan,JOR,"Population, total",SP.POP.TOTL,9956011,..
Jordan,JOR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.7932168226138,..
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.58851,..
Jordan,JOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.84649039799834,..
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,179339994859.384,..
Kazakhstan,KAZ,GDP (constant LCU),NY.GDP.MKTP.KN,14148293686400,..
Kazakhstan,KAZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,509544258566.61,..
Kazakhstan,KAZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.625,6.21199989318848
Kazakhstan,KAZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.18800020217896,4.68400001525879
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.88500022888184,5.42500019073486
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,18276499,..
Kazakhstan,KAZ,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.4260191763813,..
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.75095,..
Kazakhstan,KAZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.39184627103032,..
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,87908262519.9164,..
Kenya,KEN,GDP (constant LCU),NY.GDP.MKTP.KN,4794832560800,..
Kenya,KEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,178208164765.259,..
Kenya,KEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.22900009155273,9.17199993133545
Kenya,KEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.39299964904785,9.43099975585938
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.3129997253418,9.30500030517578
Kenya,KEN,"Population, total",SP.POP.TOTL,51393010,..
Kenya,KEN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,31.5721355695063,..
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.32024,..
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.33918661191556,..
